Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2025-05-10,10,Carousel,205886,7429,509,260,586,1969,240,18094,9388,9028,9958,46468,Kitchen wish nor other south recognize always table.,#establish #Democrat #hair #matter #water #sport #future #subject
2024-06-28,19,Image,46607,571,20,13,36,133,7,2252,796,956,1510,5514,Trouble first agent human reason kid ball vote thus green open mother your.,#single #option #contain #project #employee #issue #summer #relate
2024-07-29,6,Image,168073,4265,246,206,240,1671,303,12882,3465,6602,6330,29279,Bank happen high letter give may air eye ten prepare boy lot maybe down movie owner American skill analysis see star certainly voice me agency collection.,#road #these #wind
2025-05-21,13,Image,383870,11146,478,170,1006,3878,400,24300,12322,22833,8778,68233,Drive generation believe camera staff movement fight must offer trade ask somebody hold respond agree best power course identify.,#yard #across #growth #gun
2025-09-24,10,Carousel,379116,20667,1065,281,1463,6667,1062,59052,25351,33237,0,117577,Soldier public time them allow world pass together painting early.,#school #perform #later #catch #now #third #loss #someone #according
2025-08-16,22,Reel,529209,40747,1007,1280,2113,7026,884,98763,21266,64143,25420,209592,War push sort level usually southern do certainly campaign society continue.,#similar #focus #trouble #environment #onto
2026-01-27,10,Image,966278,17980,906,706,788,4948,716,63788,25772,47446,12559,149565,Measure nearly too there from example chair front difference line pressure build political television she huge.,#wait #reason #hospital #true #the #pass
2025-07-31,6,Image,162873,5950,182,129,408,1240,140,14206,7236,8066,2169,31677,Maintain on some cost card national conference yet way.,#agency #spend #fund #certainly #hold #left #suggest #pull #affect #fly #himself #politics
2025-10-03,7,Carousel,651142,35550,969,670,2011,8728,949,106673,31165,52503,19356,209697,Every tough me road trade night us argue toward think my life.,#better #take #network #seven #part #feel #yard #Mrs #pay #might #focus #enter #necessary
2024-09-15,16,Carousel,892655,22370,1047,948,1052,11210,1503,72467,35518,48151,0,153586,While carry on wear big seat her pick each also same rate.,#capital #read #risk
2024-09-20,11,Reel,924217,49070,2738,1070,1649,19400,1995,155053,46773,86208,5659,293693,Under television maintain part owner tonight run nor song positive live address door past.,#film #support #across #own #I #top #Congress #ability
2024-07-06,7,Reel,292238,15352,829,487,1089,3412,528,44892,12104,32567,28883,118446,Soon evening international car knowledge seek voice yard agency system.,#blood #responsibility #institution #understand #yet #begin #argue
2025-07-09,18,Image,153455,4399,180,130,190,1305,205,12558,4455,9570,5333,31916,Book Democrat together politics fall national find process animal.,#court #democratic #it #arrive #stuff #three #involve
2026-04-01,21,Image,663281,12067,762,418,948,4829,739,68974,22770,34917,20320,146981,Art pay yourself discover ability professional spend.,#interview #thousand #cut #lose #north
2024-09-27,20,Carousel,631414,22434,1054,638,1410,11286,1950,73692,32126,24552,24475,154845,Summer message leave concern wide measure determine they.,#always #wrong #I #mind #paper #show #push #wish #daughter #hit #along #we
2025-01-08,13,Image,94897,2060,50,24,85,464,74,8509,3306,6696,2778,21289,Its price service each especially cold whom value financial marriage several decide nor for man face situation theory.,#avoid #than #loss #audience #what #somebody
2025-04-07,1,Carousel,490741,10641,271,249,423,4076,236,53015,13767,34063,12193,113038,Lawyer next sort work might room fine me artist performance author enter human expert seem.,#subject #while #attention #appear #TV
2026-04-20,23,Image,798350,36230,1235,1454,3281,15182,2543,90115,51628,47170,19879,208792,Cut study while level grow item our four section poor glass thing before process show fall onto Republican energy.,#purpose #find #support #design #paper
2024-06-15,5,Carousel,971163,52675,1976,1558,1987,15839,1371,137685,40795,64284,85200,327964,Once environmental ok through thus can set record know approach shake reality here hotel generation statement.,#civil #stock #official #result #next #human #fly #few #model #start #represent
2025-01-04,13,Image,228378,7747,339,243,573,4061,311,22063,13286,12093,6489,53931,Possible her institution grow compare buy on role material blue bit unit need bed so together.,#situation #something #against #environment #step #hair #thousand #blood #instead
2025-11-04,23,Image,13577,592,33,6,21,145,16,1400,492,1000,79,2971,Charge by environmental film beautiful street visit woman develop sense remain set resource individual believe relationship professor challenge central will entire fly employee.,#father #have #poor #million #maybe #how #day #increase #above #baby
2025-09-14,7,Image,635903,22679,653,435,850,3431,435,50084,19765,41894,9164,120907,Large make similar season mind indeed make hair.,#inside #mean #radio #voice #remember #knowledge #shake #generation #spend #theory #lawyer #market #raise #as #raise
2025-03-16,10,Reel,599105,53933,2344,679,3083,8007,676,131944,30676,67681,48288,278589,All way opportunity structure thought girl cup truth tell chance organization surface explain.,#face #back #fill #force #face #away #site #address #simply #low
2025-02-18,20,Image,504668,4196,332,103,354,2016,244,21807,7718,7871,13592,50988,Take new your recently maintain plan structure.,#career #amount #political #no #recently
2026-01-21,19,Image,343637,8244,606,313,333,3936,374,24078,9773,17484,3288,54623,Federal more ready many chair skill fine money nearly degree continue capital form the.,#senior #personal #yes #address #late #simply #require #begin #chance #purpose
2025-09-18,6,Reel,76889,2938,221,35,142,1847,225,17092,6239,12226,737,36294,Simply add word instead race move difficult hope including thousand compare person decide land American year church generation dream commercial community action possible main since walk admit.,#from #modern #laugh
2026-02-04,12,Reel,547118,40480,1229,1785,1611,10918,669,113787,49690,83844,559,247880,First him prevent parent product yourself teach reach range set admit gas who somebody picture international than lose environment cup let.,#door #budget #what #agency #new #officer #feel
2026-02-16,8,Image,447850,25830,1258,838,1852,6002,1054,52091,24660,39630,18211,134592,Field bring paper kind include even address option box age exactly Democrat save.,#less #or #question #itself
2025-10-17,12,Carousel,841538,43995,1953,1307,3457,21586,2035,111749,53253,49303,65577,279882,Learn low short necessary carry late just board they adult than describe once believe analysis important military everybody growth a class.,#level #decision #name #entire #generation #you #than #before
2024-08-19,20,Image,457517,10274,694,305,924,3272,365,23042,9861,18405,10707,62015,Soon set bill compare wide pull perhaps sense store move indicate.,#ask #near #someone #me #leg #indeed #water #popular #drug #hair #account #itself
2025-05-15,18,Carousel,659529,29108,1812,1291,2793,10682,775,106761,21546,63251,11517,203075,Born drop according trade girl PM might respond administration campaign approach black.,#report #risk #education #yard #leader #different #least #determine #country #notice #role
2025-07-28,17,Image,14495,759,41,10,47,256,13,1380,420,1131,888,3819,Speech significant build action area left significant theory collection.,#ago #program #west #per #man #win #enjoy #return #toward #power
2025-12-19,0,Carousel,641904,31843,2294,526,3031,15906,2875,82837,47352,51658,25179,207026,To heavy walk opportunity eat boy this inside service cause think produce garden religious travel apply.,#reveal #more #wide #population #local #election #contain
2024-10-08,0,Image,556299,10883,454,463,946,9238,696,63981,15888,39992,10401,130262,Say area direction yourself try stand treatment water research professor model treatment ability.,#drug #indeed #boy #again #close #together #type #social #store #popular #trade
2025-07-09,17,Reel,217694,15339,645,604,991,2074,293,50776,13333,19108,15170,98387,Three factor send more former its our born season example hold year consumer red rock ten area writer after minute he former fight different see occur.,#president #avoid #every #light #continue #it
2024-10-01,8,Carousel,859399,29472,2237,1387,1297,9603,1489,144837,55346,64057,3805,268045,Within effect watch personal current girl company across ok minute may drop most.,#team #dream #bag #situation #not #offer #behavior #campaign #about #administration #return #figure #what #college #step
2025-09-06,0,Image,853036,16621,422,198,1496,3999,544,47019,17255,27516,32011,123801,Tv religious wind recently seem pressure establish quality care law but whatever own road debate one magazine.,#especially #case #down #source
2025-01-25,5,Image,534490,19954,413,248,1723,3976,629,40848,14604,28495,23764,107711,Together through already sometimes computer suffer per without discussion whatever event listen crime pay room minute himself subject bring own community yeah treatment scene less debate fine.,#their #imagine #career #throw #during #ten #term #program #bit #language #argue
2026-02-18,20,Reel,709259,42196,3351,1519,1641,10800,1397,97106,39757,32965,44587,214415,Despite measure unit peace sign usually everything sure country car security gun right far responsibility score news how avoid television only brother everything might score low three fill.,#politics #former #four #maybe #within #them #process #class #choose #appear #blue #yard #without #bar #item
