Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2024-11-02,4,Carousel,685047,26327,1324,1159,2044,14150,2598,104506,39294,48000,0,191650,No almost case police drive ever reduce force.,#reduce #throw #yet #Republican #attorney #probably
2025-01-22,17,Reel,255396,13293,491,259,1213,8332,1205,51399,23216,31381,9614,115610,Require own conference such hair ahead interesting know join someone research wind drive able current treatment hard cover rock explain.,#moment #reflect #ever
2025-05-02,20,Carousel,605243,31962,2172,1061,2688,9333,1630,94571,42487,45030,51470,233558,Civil both form difficult take bar hospital try wrong garden allow study if agree program loss use beat much whatever all offer kitchen explain figure.,#mind #amount #defense #base #amount #among #nature #billion #require #newspaper #kid #trade #message #reduce
2025-03-02,18,Reel,262571,15523,1211,254,1321,10955,580,67883,19117,21911,29682,138593,Operation theory marriage shake guy prove financial.,#relate #government #hand #study #yard #attention #rule #city #mind #box #government #end
2025-01-21,8,Reel,688835,45711,3309,610,3552,19830,2981,175606,72876,51656,25985,326123,Toward discuss near team animal remain standard something agree relate take sense manage both effort recent.,#various #two #book #end #anything #matter #trouble
2026-04-17,11,Reel,194913,12807,551,349,1262,2416,455,42580,18477,30169,4235,95461,Star car rise executive purpose through probably box call pick offer voice rule home total compare grow rather wide task test impact message six.,#hand #eat #air
2025-12-26,14,Reel,411521,31374,2493,1208,1301,15157,2276,70928,38934,64020,22126,196008,Day matter usually Republican chance like magazine long doctor message culture suggest.,#full #example #work #throughout #body #spring #hard #institution #record #clear #material #but #play #through
2024-07-17,2,Reel,472508,28869,1519,466,1373,10676,1824,67376,25764,27479,45393,166012,White concern something push respond within worry man election ground seem act live notice piece without voice our easy writer quite.,#yourself #future #throw #now #stuff #such #door #practice #leave #suddenly #family #until #sound #also #set
2025-07-23,17,Carousel,690352,20285,1516,359,1161,13397,1528,80812,19644,54005,20861,175322,Ten focus indicate security edge subject dinner guy list camera start road mention center daughter always morning hour him old yard idea check whether alone dark daughter expert century audience be far.,#late #they #put #specific #shoulder #together #drop #level #city #good #he #today #sometimes #scene #blue
2024-08-16,13,Reel,587093,42171,2833,2064,1441,22182,2109,148473,46306,87987,39899,322665,After general move throughout the marriage get water capital message.,#finish #investment #remain #sometimes #ten #usually #he #in #relationship #positive #show #decision #speak #animal #month
2024-11-27,14,Reel,419546,28726,2243,810,2529,13364,2419,67317,17229,42290,43404,170240,Like Mrs interest against create machine image leave.,#election #production #pretty #party #write #pattern
2026-03-04,19,Reel,94142,4303,298,117,150,3114,331,17158,9044,15116,5048,46366,Very station employee house citizen table Republican right arm capital hot church fast debate.,#make #environment #out #least #attention #benefit #reflect #what #today #significant
2026-01-26,7,Image,442538,9677,394,227,837,1987,388,33350,9219,12750,17028,72347,Article full watch create thing suffer carry name make former language reason statement court community eye positive explain yourself try life computer evening college manage structure theory section.,#site #my #particularly #course #significant #quickly #indicate #simple #unit #similar #smile #way #capital
2026-05-05,13,Carousel,807914,20788,718,869,695,17163,2552,105160,36578,37032,61935,240705,Board indicate bed reflect keep international large person doctor rich defense everybody gas another future begin lead into work.,#day #city #court #already #receive #team #other
2024-06-02,22,Reel,734055,62832,3312,757,5163,20065,2952,179652,69293,73514,76302,398761,Hundred movie customer nothing seat decade do them then born push service long music or what.,#make #analysis #our #past #marriage #foreign #raise #head #store #capital #pretty #read #begin #foreign
2024-12-21,10,Carousel,335657,11885,429,399,864,3532,597,61259,16382,25097,18080,120818,Upon table world worker war trade impact writer especially check reality campaign recently when.,#available #able #cold #until #movie #send #as #require #outside #car
2026-02-14,1,Reel,560564,28870,1506,605,1835,11895,961,75069,27912,54999,25753,183733,Eye since rather today thousand election.,#certainly #admit #hotel #effect #whatever #air #generation #first #bill
2025-06-03,3,Image,359820,5270,131,187,332,3992,417,21839,9386,12928,9451,53604,Conference way forward attention including once soldier group simply almost million conference which Republican follow standard old score continue part contain whom another father friend why beautiful.,#above #recent #hard #for #team #understand #our #husband #situation
2024-09-12,5,Carousel,652801,12525,449,253,913,9755,558,44539,24167,26302,32173,127181,Check drive about past bank feel beat old statement nature again board parent military oil theory oil right.,#study #prove #you #cost #character #should #instead #fish #stay
2024-10-15,9,Image,907877,30131,1057,747,946,11472,1442,101491,54889,74112,0,223034,Stage forget begin know computer magazine sure have last south.,#skill #single #cold #test #analysis #nation #draw #your
2025-06-11,23,Image,993598,23337,1200,767,2093,9073,633,65410,21943,27732,17651,132736,Wait charge return final black Mr lead way method image job control policy participant hot begin measure key available amount wonder your.,#hour #huge #process #another #memory #audience #force #join #everything #beautiful #once #majority #sound #former
2025-05-20,18,Reel,915835,79158,2781,2104,2831,26300,1724,241204,103622,119730,1826,466382,Increase arm party know push myself yet same serious Democrat data amount street member everything consumer president two leader lot outside.,#sell #themselves #simply #believe
2025-10-31,19,Carousel,814010,50209,1919,1525,4132,14504,2033,154276,40177,49563,59711,303727,Three finally call spend room suffer partner lawyer since according understand food impact effort stay serious operation true room whose kid player major debate.,#work #allow #throw #follow #statement #item #either #foot #him #others #factor
2026-04-10,8,Carousel,681923,31808,1500,970,2541,8786,599,111301,35968,57555,36500,241324,Success place such thought room.,#beat #car #site #force #mother #bad #thank #join #special
2026-03-24,4,Carousel,989640,44119,2751,1383,3420,18929,2173,113074,56108,69668,22561,261411,Keep no kind collection company life while hope activity free responsibility any relate understand Congress onto.,#south #nor #exactly #federal #else #hotel #computer #interview #campaign #Congress #professor #director #focus #poor
2025-03-28,5,Carousel,457436,25509,1119,563,2186,5614,283,75782,26404,43897,0,139843,Work road property trip car PM financial also no boy another seem imagine somebody poor two generation across.,#how #and #air #out #now #me #check #down #relate #here #glass #first #away #create
2025-03-18,19,Reel,22903,1422,84,49,91,392,42,5508,2043,2106,2351,12008,Attorney analysis his ever clear trial why you paper movement sure land involve mind imagine executive.,#among #surface #and #just #medical #including #defense #assume #long #there #suggest #hard #every
2024-11-16,11,Reel,235755,13824,865,149,966,4418,226,42787,26587,28030,12851,110255,Foreign wonder want then rich prepare right else improve significant car.,#media #pick #write #list #space #until #or #everybody #wife #sense #base
2025-10-06,8,Image,685947,11492,403,272,714,3090,258,39646,16413,27511,14489,98059,Part table relate cup bit training draw save drop later or executive smile rest.,#against #under #by #those #prepare #capital #left #window #western #environment #knowledge #family #information #mind
2024-12-17,19,Reel,101453,5872,250,268,180,3491,424,21994,8525,11221,15807,57547,Game both adult military no treat number prove manager young listen magazine away space left.,#just #develop #plan #great #current #national #state #you #hot
2024-07-09,18,Carousel,460235,26445,557,618,1133,11530,674,87749,24953,64427,12493,189622,Prove else well tax history able animal education war put those expert notice though author family pressure least.,#hope #mission #consumer
2024-11-17,14,Reel,116153,10248,461,497,324,2061,309,28367,7436,18051,0,53709,Box today either trial responsibility result radio carry west focus yeah section my if federal school site himself foreign quickly act night vote.,#center #guess #popular #deal #cause #huge #notice
2024-09-11,19,Image,979939,37175,2824,1111,1132,5219,709,69651,31322,41362,54001,196336,Hour begin thousand describe great so current the detail magazine success yeah body.,#easy #few #deep #budget #state #claim #management #should
2025-12-06,23,Carousel,134745,5350,345,100,298,1526,295,16013,7782,10954,1745,36494,Open second short better various people real.,#tend #administration #kitchen #stand #too #operation #case #put #of #nature #either #plant #keep
2025-07-22,0,Carousel,460473,12672,309,578,1132,9535,1448,64403,26852,38220,0,119856,Change reality house very blood pressure international bed before yet black job treat common.,#range #herself #current #interest #instead #hear #themselves #outside #property
